,de,mscs,mrmscs,keyword_mscs,refs_mscs,nDCG_mrmscs,nDCG_keywords,nDCG_refs,nDCG_keywords_and_refs,nDCG_keywords_or_refs
4995,6221780,"['53C60', '58J60']","['58J05', '35R01', '58J60']","['58J50', '35J05', '35P15', '65N25', '53C20', '35P05', '35J61', '35J10', '35P20', '35P10']","['53B40', '53C20', '31C12', '31C35', '60H99', '58J65', '60J60', '53C22', '53C60', '37J45']",0.44211410869774026,0.0,0.13308960822426566,0.0,0.22105705434887013
4996,6221781,"['53B25', '53B30']",['53A07'],"['53C50', '53B30', '53C40', '53C42', '53A35', '58C25', '53B25', '53A05']","['53C42', '53C50', '53A10', '53A04', '53B20', '53A07', '53A55', '53B25', '53A35', '53B30']",0.0,0.7052572608681731,0.3950707489123651,0.6210091137865661,0.6210091137865661
4997,6221783,"['17A70', '17B40', '16W55', '16W20']","['16W55', '16R60', '16W10', '16W20', '17B99']","['16W20', '16W10', '16N60', '16U70', '47L35', '16D70', '16P50', '17B37', '17B67', '17B69']","['16W55', '16W10', '17B60', '16W20', '46K99', '47B49', '16R50', '17C05', '16W25', '16-02']",0.44813168241419965,0.3132306040001605,0.44813168241419965,0.1976265077928601,0.19870200869738136
4998,6221819,"['14M25', '14M27', '14L30']","['14M25', '14L30']","['14M25', '52B20', '14C20', '14E30', '14E15', '14F05', '14L30', '14T05', '14C05', '14J32']","['14L30', '14M17', '14M25', '14R20', '20M25', '16S36', '20H15', '13A50', '16W50', '52B20']",0.5905187245598237,0.4827665309857264,0.5431123473589422,0.5905187245598237,0.3262902785851755
4999,6221820,"['11A15', '11N13']","['11A15', '11N13']","['11A15', '11N25', '11N69', '11P32', '11N13', '11N36', '11N05', '11P55', '11A41', '11P05']","['11N69', '11A15', '11L40', '11-02', '11R37', '11A51', '11G15', '11Y11', '11E25', '11A41']",1.0,0.7841802768331765,0.27894294565112987,0.22105705434887013,0.4344445468607416
5000,6221821,"['20D60', '20D05', '20E45', '20D10', '20D30']","['20D05', '20E15', '20E45']","['20D15', '20E45', '20D60', '20G40', '20C20', '20C15', '20D20', '20D05']","['20D60', '20E45', '20D10', '20-02', '20-04', '20D08', '20Cxx', '20D05', '20D06', '20D30']",0.6984432508134331,0.49222355265818024,0.852359003779268,0.7350220518984933,0.8114989576973264
5001,6221822,"['11H31', '11H50', '11H55', '11R04', '11R18', '52C07']","['11H31', '11H50', '11H55', '11R04']","['11H06', '22E40', '11H31', '52C07', '52C17', '22E46', '06B05', '05C99', '06D05', '52C15']","['11E12', '11H31', '57M25', '94B12', '52C17', '52C07', '11H06', '11-02', '05-02', '05B40']",0.8111950558193589,0.236476646482289,0.25082272818164286,0.38113667594436257,0.22534142066753313
5002,6221825,"['20D10', '20D35', '20D40', '20D20']","['20D10', '20D20']","['20D10', '20D60', '20C15', '20D30', '20D20', '20C20', '20D40', '20D45', '20D05', '20E45']","['20D10', '20D35', '20D40', '20D20', '20D25', '20-02', '20D15', '20E15', '20F16', '20F17']",0.5108571117930206,0.5388149438027805,1.0,0.667472413793101,0.6620511297537676
5003,6221827,"['53C25', '53C44', '53C21']","['53C25', '53C21', '53C44']","['53C44', '53C25', '53C21', '22E25', '53C20', '53C30', '53D10', '14L24', '53C50', '53C15']","['53C20', '53C44', '53-02', '53Dxx', '53C25', '57R17', '53C55', '53D35', '53D05', '53D10']",0.9525936227991185,1.1336310719187659,0.5969573434540899,0.9051872455982372,0.46484525099529445
5004,6221828,"['15B33', '15A06', '15A24', '15A23', '15A18', '15A15', '15A60']","['15B33', '15A24']","['15A09', '65F20', '15A24', '47A05', '15A03', '15B57', '15B33', '15A06', '15B48', '47A55']","['15A09', '15-02', '15-03', '65F20', '15A06', '90C05', '15-00', '47A05', '62J05', '65H10']",0.38204655159838585,0.3430047564953401,0.18124113642106804,0.20177263123183642,0.31606687702474645
5005,6221829,"['20M05', '68Q42', '20F67', '20M35', '68Q45']","['20M05', '20F67', '68Q42']","['20M05', '20M35', '20F67', '68Q45', '20F65', '20E22', '57M07', '53D35', '58C15', '58A50']","['20M05', '68Q42', '68R15', '68Q70', '20M35', '20F67', '03B25', '20F38', '20F05', '20-02']",0.7350220518984933,0.7156546558437751,0.8395062980200795,0.5953334017358067,0.8862199644559876
5006,6221830,"['16W25', '16W10', '16N60']","['16W25', '16N60']","['16W10', '16N60', '16W25', '16W20', '47B47', '16U80', '16U70', '16R50']","['16W25', '16W10', '16N60', '16-02', '16R50', '16W20', '17A30', '17B01', '16S15', '46K70']",0.5905187245598237,1.1336310719187659,1.0,0.7981514508038328,0.5251349695110242
5007,6221831,"['53A05', '53B25', '53C40']","['53A07', '53C40', '53C42']","['53A07', '53B25', '53C40', '58J50', '14N05', '65D17', '41A10', '14Q10', '14M17', '14L30']","['53A07', '53B25', '53C40', '53-02', '53A05', '49Q99', '58A15', '53C42']",0.22844382632052884,0.6379251017607052,0.7779947925737373,0.5905187245598237,0.6896333192406348
5008,6221838,"['51M04', '51N20', '37E99']","['51M04', '51N20']","['51M04', '52A10', '51M05', '52C17', '74S05', '53C50', '53C40', '83F05', '52B10']","['51N20', '15B57', '51M20', '51M05', '51M04', '51M15', '39A99']",0.8189625508803525,0.36207489823929484,0.8642194872916219,0.36207489823929484,0.3990282592136702
5009,6221839,"['51M04', '51E12']","['5,10E+13']","['51M04', '52B99', '57M99', '51M20', '52A10']","['51-01', '52-01', '51M05', '51M10', '51N10', '51N15', '51N20', '52Bxx', '52A40', '52A35']",0.0,0.44211410869774026,0.0,0.0,0.19040818260962875
5010,6222157,"['46E10', '30D15', '30H99']","['30D15', '30D10', '46E15']","['32A15', '32K05', '32A17', '46A04', '47H10', '46A32', '46A13', '54C35', '46E10', '46A35']","['46E10', '32A15', '46A13', '46A11', '30H05', '46J10', '54A10', '32A25', '46M40', '30B50']",0.7241497964785897,0.10899540504701136,0.36207489823929484,0.36207489823929484,0.100998238661202
5011,6222158,['53C30'],"['53C35', '53C15']","['53C22', '53C30', '53C50', '53C29', '53C70', '53C35', '22E25']","['53C30', '53C20', '22D05', '53C25', '53C35', '53C70', '53C60', '57S25', '11F72', '11M36']",0.0,0.6309297535714575,1.0,1.0,0.43067655807339306
5012,6222159,"['53C27', '53C50']","['53C27', '83C75']","['53C50', '53B30', '53C35', '53C25', '53B05', '53C30', '53C15', '53B10', '53C22', '22E40']","['58J10', '53C20', '53C27', '53C55', '58J20', '53B20', '58J99', '53C29', '53C50', '53C25']",0.44211410869774026,0.8842282173954805,0.4872362707974015,0.5578858913022597,0.5578858913022597
5013,6222163,"['20D10', '20D20', '20E28', '20D60']","['20D30', '20D10']","['20D10', '20D60', '20D20', '20C05', '20C15', '20D40', '20C20', '20D25', '20D30', '20D15']","['20-02', '20D10', '20F17', '20D20', '20-01', '20Exx', '20Fxx', '20D06', '20D05', '20B35']",0.1976265077928601,0.8240877157931812,0.4674286646209383,0.7084836195858807,0.5549969636058623
5014,6222168,"['20E10', '20F16', '20E22', '08B15']","['20E18', '20E10']","['08C15', '20M07', '08B15', '20M17', '20M18', '20E10', '03C05', '20E05', '20E34', '14A22']","['20F05', '20F70', '20E10', '03B10', '03C60', '20F10', '20F16', '03B25', '20A15', '20E06']",0.1976265077928601,0.2681902943671242,0.3654357046668539,0.3132306040001605,0.6210274490694064
5015,6222169,"['14H40', '30F99']","['30F30', '14H40']","['30F30', '14H99', '32G15', '14C20', '11R58', '37C10', '14J17', '14F05', '14J30', '14M05']","['30F30', '30F10', '37K20', '35Q53', '14H99', '14-02', '30-02', '14H40', '14H55', '30F15']",0.27894294565112987,0.0,0.13947147282556493,0.0,0.10816345637101847
5016,6222170,"['65R20', '45F05', '45D05']","['65R20', '45D05', '45J99']","['47A53', '58J20', '34A09', '15A09', '53C42', '55M20', '47B35', '65L80', '58J50', '58K45']","['65R20', '65-02', '45D05', '45E10', '45G10', '45J05', '45G15', '45F05', '45F15', '65-00']",0.5905187245598237,0.0,0.7715561736794712,0.0,0.4774784749862179
5017,6222256,"['11R44', '11G05']","['11R44', '11G05']","['11N05', '11A41', '11N13', '11N36', '11N37', '11L20', '11A25', '11N45', '20B30', '11M06']","['14H45', '14G25', '14K15', '14G05', '14K05', '11L05', '11E39', '11F30', '11M06', '11N37']",1.0,0.0,0.0,0.0,0.0
5018,6222257,"['11R23', '11R42', '11R80', '19B28']","['11R23', '11R80', '19B28']","['11R23', '11S40', '11R29', '11R20', '11R37', '11R42', '11F85', '11S80', '11R34', '11G16']","['11S40', '11R80', '11R23', '11F11', '19B14', '19B10', '16E20', '11R65', '11G40', '19A31']",0.667472413793101,0.5363805887342484,0.35424180979294034,0.3132306040001605,0.4303756386291372
5019,6222259,"['47A55', '47A56', '46L52']","['47A55', '46L52', '47A56']","['81Q10', '47A40', '47A55', '47B10', '47A10', '35P25', '47A60', '47B15', '47A75', '47A53']","['46L51', '46L52', '46E30', '58J42', '58J30', '47A53', '47A55', '46Lxx', '47A56', '47B49']",0.9525936227991185,0.18103744911964742,0.5671262691609832,0.36207489823929484,0.5002395187014174
5020,6222274,"['60E07', '60G51', '60H05']","['60E07', '60G51', '60H05']","['60E07', '60E10', '60B15', '60F05', '62M10', '62M05', '11M26', '11M06', '60H05', '65C99']","['60-01', '60Gxx', '60-02', '60H05', '60G50', '60G57', '60G15', '60G44', '60E07', '60G51']",1.0,0.4710703032863062,0.4742588111327023,0.5905187245598237,0.43107160521577925
5021,6222279,"['60B20', '46L54', '81P45']","['60B20', '46L53', '81P45']","['15B52', '60B20', '15A18', '60F05', '60B10', '46L54', '60B15', '15A42', '15A15', '82B44']","['60B20', '81P45', '46L54', '16S40', '57T05', '16T05', '46L53', '15B52', '47B25', '60-02']",0.5431123473589422,0.48639118836901407,0.9525936227991185,0.8189625508803525,0.37298911975947185
5022,6222283,"['15B52', '60B20']","['60B20', '60F05']","['15B52', '82B44']","['15-01', '15B52', '15A18', '60B20', '60H25', '47B80', '62E20', '62H25', '60F05', '60F99']",0.8842282173954805,0.44211410869774026,0.6597593108703873,0.44211410869774026,0.5815855815233053
5023,6222284,"['15B52', '60B20', '15A18', '60B10']","['60B20', '15B52', '46L54']","['15B52', '60B20', '15A18', '60F05', '60B10', '46L54', '60B15', '15A42', '15A15', '82B44']","['15-01', '15B52', '15A18', '60B20', '46E35', '46-02', '60-02', '60J60', '58J65', '94A17']",0.8240877157931812,0.9862730600551941,0.6240439666210186,0.8650989215859609,0.39545759133506786
5024,6222287,"['60G50', '60E07', '60F05']","['60B10', '60E07', '60F05']","['94A17', '37A35', '28D20', '37B40', '62B10', '37B10', '37D45', '80A10', '28D05', '37A99']","['60F05', '94A17', '62B10', '60-01', '94A15', '60Fxx', '60-02', '94-01', '60Gxx', '60Jxx']",0.6379251017607052,0.0,0.36207489823929484,0.0,0.09784645226464664
5025,6222290,"['30L05', '53C17', '26A16']","['53C17', '26A16', '58D17']","['05C10', '57R40', '68R10', '54C25', '57M15', '46E35', '54B20', '51A50', '51E24', '51A45']","['51K05', '51-01', '53C15', '58A17', '53-02', '53C42', '58-02', '58J99', '32C99', '35A99']",0.9525936227991185,0.0,0.0,0.0,0.0
5026,6222291,"['57M25', '57M27', '57M15']","['57M25', '57M15', '57M27']","['57M25', '57Q45', '57N10', '57M27', '57R40', '53D10', '57M15', '57Q60', '20F14']","['57M25', '57M27', '57R58', '57N10', '57M50', '51M10', '05C10', '57M15', '55-02', '57M05']",0.9525936227991185,0.7946408728626736,0.933184464040617,0.7464558954982972,0.5019835540049454
5027,6222292,"['53C22', '37D25', '37D40']","['53C22', '37D25', '37D40']","['53C22', '58E10', '53C50', '53C20', '58B20', '53C17', '58E05', '83C10', '53C25', '53B25']","['37D40', '53D25', '53C20', '53C22', '57M10', '37E40', '37D25', '37-02', '37C40', '37-01']",1.0,0.36207489823929484,0.7593953346706316,0.22844382632052884,0.4872862364477626
5028,6222295,"['53C40', '53C20', '53A07', '57R40']","['53C42', '53C20', '53C40']","['13D02', '13D40', '13F20', '13F55', '14P10', '13H10', '13P10', '05E45', '14P25', '14D20']","['53C20', '53-02', '53C30', '58E10', '55Q05', '53A07', '53B35', '53A10', '53C42', '53C40']",0.5518683175858005,0.0,0.8285801505101186,0.0,0.3260288917676607
5029,6222298,['51E24'],"['51E24', '20E42', '51K10']","['51E24', '51A45', '51A50', '20G15', '20G41', '14L35', '14L40', '20E42', '51E12', '51A10']","['20E42', '51E24', '20-02', '51-02', '20F55', '51F15', '53C20', '20G15', '20E07', '51E30']",1.0,1.0,0.6309297535714575,0.6309297535714575,0.3010299956639812
5030,6222299,"['20F65', '20E05', '20F28', '20E08', '57M07', '37A35', '37B10', '37E25']","['20F65', '37B05', '37D40', '57Mxx']","['20E05', '20E36', '20F05', '20F28', '20F65', '20E07', '20F10', '57M07', '20E06', '20F14']","['20F69', '22D40', '05C81', '60G50', '68R15', '05C45', '05A16', '20E05', '68R10', '20P05']",0.21813132579241543,0.6834041877278946,0.137625543628424,0.43626265158483085,0.39817533707819347
5031,6222300,"['14L35', '53D12', '53C12', '57S20']","['22E46', '53D12', '57S20']","['22E46', '22E27', '22E65', '22D25', '22E45', '22D10', '22E25', '46L05', '22E60', '53D17']","['53D40', '57R58', '17B20', '53C35', '22E46', '53D20', '22-01', '22E15', '22E10', '22E30']",0.5518683175858005,0.0,0.0,0.0,0.0
5032,6222301,"['53C30', '53C21', '57S15']","['53C30', '53C21', '57S15']","['53C30', '53C21', '57S15', '53C20', '53C23', '53C70', '53C22', '53C45']","['53C20', '22-02', '22E45', '22C05', '53C35', '53-01', '22E10', '22E15', '22E20', '53C30']",1.0,1.0,0.10466311757360869,0.22844382632052884,0.41594036694594555
5033,6222302,"['51M15', '51M20']","['51M15', '51M20']","['52B15', '52B12', '51M20', '01A55', '01A40', '51-03', '52-03', '01A70', '00A08', '51M15']","['52Bxx', '51M20', '00A30', '52B10', '51M15']",1.0,0.5699137467411404,0.7289189753699779,1.1631711630466106,0.4236634394885238
5034,6222303,['57M50'],"['57M50', '30F35', '32Q60', '51A99']","['57M50', '20H10', '30F10', '57N05', '14H15', '30F60', '32G15', '30F40']","['57M50', '30F40', '20F65', '53C22', '57N05', '57-02', '57R50', '37D99', '51M10', '30F99']",1.0,1.0,1.0,0.6309297535714575,0.3333333333333333
5035,6222307,"['37C29', '34C28', '37C27', '37C20']","['37C29', '37C20', '37C27']","['37G25', '34C37', '92D25', '37C29', '37N25', '34C23', '34C05', '37C75', '37C25']","['37C10', '34C37', '37C29', '34C28', '37G30', '37C80', '34D20', '34-02', '37-02', '34Cxx']",0.667472413793101,0.13490107841403912,0.4264174588281585,0.3132306040001605,0.5108571117930206
5036,6222309,"['34C28', '34C25', '37B10', '54H20', '34C15']","['37C55', '37D45']","['34C11', '34C30', '34D35', '34D10', '34B15', '47H11', '34C23', '34D05', '34C25', '34K13']","['37B40', '37E05', '26A18', '37D45', '37J25', '37J05', '37J40', '37D40', '34C28', '34-02']",0.0,0.16820189501112376,0.08410094750556188,0.0,0.41337361931372
5037,6222313,"['34C37', '37G20', '34A36', '34E10']","['34C37', '34A36', '37G20']","['34C37', '37J45', '58E05', '34C23', '37G20', '37J20', '70H05', '34C25', '47N20', '37J99']","['70K50', '70K44', '34C23', '34C37', '37G20', '34A36', '34C28', '34D10', '34C11', '74-02']",0.8240877157931812,0.5555788809386268,0.48882434771954936,0.7084836195858807,0.37281731827077164
5038,6222316,"['35C07', '35Q53', '39A12', '35B10']","['37L60', '34K13', '35C07']","['74G99', '74H99', '35B32', '58K35', '35Q55', '35J25', '35J20', '35B33', '35B40', '65N35']","['34G20', '35B10', '35G30', '35L20', '34G25', '47-02', '47J05', '34G99', '58A10', '58B05']",0.15661530200008025,0.0,0.1976265077928601,0.0,0.08226987250006147
5039,6222322,"['92D30', '60J22']","['92D30', '60J28', '60K37']","['35K55', '35J65', '35B32', '35B05', '35K20', '53C44', '92D25', '60J70', '60J85', '92-08']","['92D30', '60J70', '92D25', '60J28', '60J85', '45C05', '34C60', '92D40', '60K10', '65R10']",0.44211410869774026,0.0,0.44211410869774026,0.0,0.15748422303999243
5040,6222326,['92D30'],['92D30'],[],"['05C80', '60C05', '05C07', '92D30', '60K35', '82B43', '68M10', '05C90', '05C75', '94C15']",1.0,0.0,0.43067655807339306,0.0,0.3010299956639812
5041,6222330,"['58H05', '17B10', '17B66', '53C05', '58A10']","['58H05', '17B66', '53C05', '58A10', '58J05']","['53D17', '58H05', '17B63', '22A22', '53C05', '17B56', '17B66', '53D55', '53C15', '14A22']","['31B10', '31B20', '58H05', '22A22', '57R20', '53C05', '17B66', '58A10', '53C12', '53C21']",0.7156546558437751,0.3774711109313495,0.4204643448524188,0.5393872045960283,0.46822311417412893
5042,6222332,"['53C21', '53C25']","['53C21', '53C24', '53C25']","['16Y99', '47A45', '47A05', '54F45', '20N20', '20N15', '55M20', '54C60', '39B82', '46L05']","['53C25', '53C65', '53C20', '53C21', '53C24', '53C44', '53C15', '53C07', '53B20', '35K55']",0.8842282173954805,0.0,1.0746364000051092,0.0,0.3412477740447162
5043,6222333,"['53D12', '58J30', '46C99', '47A53']","['53D12', '58J30']","['53D12', '37J05', '58E05', '35B35', '34C37', '35K57', '35K40', '53D35', '81Q20', '53D40']","['37L20', '37K05', '58J20', '53C20', '47A10', '46C99', '47B25', '58J40', '58J37', '58J50']",0.7084836195858807,0.3132306040001605,0.11157499236704398,0.0,0.196221852702202
5044,6222334,"['34C05', '34C25', '34A05']",['34C45'],"['34C05', '20C08', '16U70', '34C07', '34C25', '16W10', '16R50', '16S50', '20D60', '34A34']","['34C05', '37G15', '34C07']",0.0,0.6422142798653592,0.36207489823929484,0.36207489823929484,0.33868244284045435
5045,6222335,"['45M05', '45N05', '45J05', '45C05']","['45J05', '34K30', '45M05']","['35B40', '34C11', '34D05', '26A12', '35B25', '35J67', '35K50', '47N20', '34K25', '35J61']","['45N05', '45J05', '45K05', '34G10', '47D03', '45M05', '34K30', '35R10', '34K05', '34K99']",0.4698459060002408,0.0,0.9356627081602251,0.0,0.3062283723328352
5046,6222339,"['45D05', '45G10']","['45A05', '26A42', '34K06', '45D05']","['34K06', '34K11', '34K60', '39A12', '34K09', '34K20', '34K45', '34K35', '39A10', '13F25']","['34K05', '34A12', '34K20', '34K99', '34-02']",0.19040818260962875,0.0,0.0,0.0,0.0
5047,6222342,"['34A30', '34C20', '34D08', '34D10']","['34D08', '34C20']","['93C05', '65F10', '14C20', '93C55', '93D15', '93B05', '65Y05', '93B51', '93C35', '34A30']","['34-01', '34Dxx']",0.7084836195858807,0.09054395014275352,0.0,0.0,0.08737346734788735
5048,6222349,"['35J05', '35J57']","['35J57', '35B30']","['35J05', '65N30', '65N15', '65N12', '65N06', '65F10', '65N55', '35J25', '65N35', '65N22']","['46-02', '46E30', '35J40', '35-02', '49-02']",0.8842282173954805,0.44211410869774026,0.0,0.0,0.11612106508284474
5049,6222354,"['34L40', '34L10', '34D05']","['34L40', '34E10']","['81Q05', '35Q40', '35Q41', '15A66', '83C60', '53C27', '15A90', '81T20', '53B50', '81T13']","['47N50', '47A40', '81T60', '47-02', '81-02', '47B25', '81Q05', '34-02', '34L99', '34E99']",0.36207489823929484,0.0,0.0,0.0,0.0
5050,6222355,"['34B09', '34A55', '34L10', '34L20']","['34L20', '34B24']","['34B24', '47E05', '34L40', '34A55', '34L05', '34L20', '34L10', '34L15', '34B20', '34L99']","['34L40', '34-02', '34E99', '34A55', '47E05', '34B05', '47A75', '47A10', '42A65', '41A30']",0.3132306040001605,0.485787350528509,0.26980215682807823,0.3132306040001605,0.4895075290813001
5051,6222357,['34L10'],['34L10'],"['65N25', '35P15', '58J50', '34L15', '45C05', '65L15', '35P10', '34B24', '34L10', '34L99']","['47F05', '47B25', '47A70', '47-02']",1.0,0.3010299956639812,0.0,0.0,0.38685280723454163
5052,6222559,"['35Q30', '76W05', '76D05', '76N99', '80A20', '35B44']","['76W05', '35B44', '35B65', '76N10']","['76W05', '76M99', '76U05', '35Q30', '76T99', '76N15', '35B44', '76D05', '35D35', '35Q35']","['76Bxx', '35Q99', '35B44', '76W05', '35D35', '35Q30', '76N10', '35D05', '85A30', '35Q35']",0.6684958806128976,0.7824671845356058,0.436416816477686,0.684149497171238,0.3584286158878397
5053,6222561,"['35Q53', '37K10', '35C07']","['35Q53', '35B40']","['35Q53', '65M12', '65M70', '65M20', '65M06', '65M60', '65M15', '65M99', '46E22', '35C10']","['35Q53', '35P25', '35A05', '35B45', '35Q55', '42B10', '31B10', '42B35', '37K10', '35G25']",0.36207489823929484,0.36207489823929484,0.5800657083333175,0.36207489823929484,0.2676823648431137
5054,6222563,"['35Q53', '37K10']","['35Q53', '35B35']","['35Q53', '37K25', '37K40', '35J10', '81Q10', '65M70', '65M12', '35B35', '65L20', '65M06']","['35-01', '35Q51', '37J35', '37K10', '35Q53', '58J72', '35Q15', '35Q58', '35R30', '35Q55']",0.44211410869774026,0.44211410869774026,0.5518494492869757,0.44211410869774026,0.3202124061937706
5055,6222565,"['53C26', '53C28']","['53C26', '53C28']","['53C26', '53C28', '53C55', '32G13', '53C43', '58E20', '53D20', '53C07', '58D27', '81T13']","['81T30', '81T60', '81T13', '35C08', '14D21', '53C26', '53C05', '53-02', '53C20', '53C55']",1.0,1.0,0.15748422303999243,0.27894294565112987,0.45658739905816004
