,de,mscs,keyword_mscs,refs_mscs,keywords_DCG,refs_DCG
12318,5055736,"['80A10', '80A17', '80A30', '82B30']","['80A10', '80A17', '80A30', '82B30', '76K05', '76V05', '76M20', '76M25', '65H10', '30C15']","['70-01', '70-03', '82C35']",0.8154648767857288,0.0
12319,5056079,"['65N38', '31B10', '35J05', '65N15']","['65N38', '35J05', '65R20', '65N12', '35C15', '65N15', '65N35', '35J25', '35K05', '45E10']","['74S30', '74-02', '74-01', '74S99', '76M99', '74-04', '65D30', '65D32', '65-02', '41A55']",0.5,0.0
12320,5056080,"['65D32', '65B05', '65N38', '41A55', '41A63']","['65D32', '65B05', '65N38', '41A55', '41A63']","['65D30', '41A63', '47A55', '41A50', '65N38', '35J25', '65D32', '41A55', '30E20']",0.7103099178571526,0.2546699638022421
12321,5056082,"['65D32', '65N38', '41A55']","['65L05', '65F10', '65M12', '65R20', '65L10', '65N30', '65M06', '65K05', '34A34', '65L20']","['74S15', '74B05', '74B99', '74H99', '65D32', '65R20', '65N38', '65N35', '35J05', '45E10']",0.0,0.3562071871080222
12322,5056084,"['65L05', '65L60', '34A34', '34A30']","['65L05', '34A34', '65L06', '65L20', '65L70', '65L50', '34A30', '34A09', '34A12', '65M12']","['65L05', '65-01', '65D30', '41A55', '65T40', '65-02', '42C05', '65N30', '65N35', '65L60']",0.5,0.0
12323,5056085,"['65D32', '41A55']","['65D32', '41A55', '65R20', '26D15', '65D30', '42C05']","['33-00', '00A20', '00A22', '65A05', '65Dxx', '41A55', '62Q05', '44A10', '11B68', '11M06']",,
12324,5056086,"['65T40', '65Y20', '42A38']","['65L05', '65F10', '65M12', '65R20', '65L10', '65N30', '65M06', '65K05', '34A34', '65L20']","['65D30', '65D32', '65T40', '41A55', '42A16', '42A38', '65B05']",0.0,0.0
12325,5056088,"['91G20', '91G60', '65R10']","['91G20', '91G60', '62P05', '91B28', '60H10', '60H30', '91G80', '60J75', '65C05', '60G44']","['91B40', '91G20', '60G40', '35Q91', '91G50', '91G60', '65C05', '90C39', '65R10', '91-02']",1.0,0.38685280723454163
12326,5056108,"['01A60', '60-03', '62-03', '60A05']","['01A60', '01A70', '01A73', '60-03', '62-03', '60A05']","['01A70', '01A60', '60-03', '60-01', '01A05', '00-02', '01A65', '01A72', '01A73', '01A80']",0.46533827903669656,0.31546487678572877
12327,5056256,"['65F10', '65F35', '65N30', '35Q30']","['65F10', '65F35', '65N30', '35Q30', '15B48', '15A09', '15B57', '15A45']","['65F10', '65F50', '65F05', '65F35', '65-02', '94A08', '91G60', '65N30', '65N06', '35Q30']",0.8154648767857288,0.41666666666666663
12328,5056257,"['35Q35', '65M06', '65B05', '76B25']","['35Q51', '35Q53', '35Q99', '37K10', '37K40', '35Q55', '35C08', '65M70', '35Q35', '35B40']","['35-02', '35A22', '35P25', '35Q99', '35G10', '35K25', '35J10', '76B25', '76L05', '35L67']",0.0,0.0
12329,5056264,"['34C60', '92C50']","['94A60', '06E30', '93C10', '11T71', '34B15', '94C10', '35J60', '35Q99', '34C23', '05B10']","['34C60', '92C50', '65L05', '65-02', '65L06', '65L20', '34A30', '34A34', '34E13']",,
12330,5056265,"['65N30', '35J25']","['65N30', '35J25', '65M60', '65N15', '65N12', '35J05', '65M12', '74S05', '65M15', '65L60']","['65N30', '65N15', '35J25', '74S05', '74S99', '74G70', '35J05', '74R05', '74B05', '35B40']",,
12331,5056266,"['15A09', '15A12']","['15A09', '15A12', '15A06', '15A60', '65F20', '15A03', '15A18', '47A55']","['15A09', '15-02', '15-03', '65F20', '15A06', '90C05', '15-00', '47A05', '62J05', '65H10']",,
12332,5056268,"['65N15', '65N30', '35J25']","['35J25', '35J65', '35J05', '34B15', '35J60', '65N30', '65N15', '35B40', '35A05', '35B65']","['65N30', '65N15', '35K60', '35J05', '65N12', '35J25', '65M12', '65M15', '65M60', '35K15']",0.38685280723454163,0.0
12333,5056270,['05C05'],"['05C05', '05C50', '15A18']","['05C50', '05-01', '81Q05', '05C05']",,
12334,5056271,"['39A11', '39A20']","['39A11', '39A20', '91B50', '91B52', '91B28', '47H10', '91B54', '91B26', '82C40', '60C05']","['39A11', '39B05', '39A10', '39A12', '39A20', '40A05', '92D40', '37C70']",,
12335,5056272,"['05C07', '05C35', '68R10']","['05C07', '05C35', '05C99', '05C15', '68R10', '05C50', '11B83', '05C45', '05C75', '05C80']","['05C35', '05C07', '05-01', '05Cxx', '03E05', '05C50', '15A18', '05A20', '05C99']",1.0,0.0
12336,5056273,['15A09'],"['15A09', '47A05', '65F20', '15B57', '15A24', '15A03', '15B48', '15A18', '15B33', '65F10']","['15A09', '15A18', '15A23', '15A24', '15A03', '15A39', '15A45', '47A05', '47A53', '15A06']",,
12337,5056275,"['65K05', '90C05']","['65H10', '65K05', '90C05']","['65F05', '65F20', '65-02', '65H10', '65F10', '90C30', '65K05', '90C10', '65F30', '90C05']",,
12338,5056284,"['60H40', '60H15', '35R60']","['60H40', '60H15', '35R60', '60H10', '60J65', '37H10', '62M10']","['35-01', '35Q51', '37J35', '37K10', '35Q53', '58J72', '35Q15', '35Q58', '35R30', '35Q55']",1.0,0.0
12339,5056286,"['20D08', '20F05']","['20D08', '20F05']","['20D08', '20F05', '20-02', '11R27', '11R11', '11R16', '16U60', '20B35', '20-04', '20B25']",,
12340,5056289,"['20D60', '20D05']","['20D60', '05C25', '20D06', '20D05', '20E45', '20D08', '20D45', '20C15', '20D15']","['20D05', '20D08', '20D20', '20D60', '05C25', '20D06', '20-02', '20-04', '20Cxx', '20D30']",,
12341,5056293,"['20N20', '20N25', '20N05', '94D05']","['20N20', '20N05', '20N25', '94D05', '08A68', '03E72']","['20N05', '68T10', '68T05', '68T30', '03G15', '68P99', '06D15', '20N20', '20-02', '16Y99']",0.8154648767857288,0.0
12342,5058510,"['49J45', '52A41']","['49J45', '54C60', '49J40', '49Q20', '35B41', '90C31', '49J27', '47J20', '54C65', '49J53']","['49J45', '49-02', '49J10', '49K10', '26B12', '90-02', '90C25']",,
12343,5058520,"['35J60', '34C10', '34C15', '35B05']","['34C10', '39A11', '34K11', '39A10', '39A12', '34K40', '35B05', '39A21', '35R10', '34A30']","['35-02', '35J15', '35J60', '35B50', '35J25', '35J65', '46E35', '35B65', '35B45', '34-01']",0.0,0.0
12344,5058525,['46E35'],"['54C35', '54A25', '46E10', '54E35', '54D30', '54C05', '06B35', '54D20', '54D65', '54E18']","['46E35', '31-02', '46-02', '31C45', '31B15', '31C15', '30E10', '42B25', '28A80', '28A78']",,
12345,5058526,"['35J60', '35B33', '35J20', '35J70', '47J20', '58E05']","['35J60', '35J20', '35B33', '35J70', '47J20', '58E05', '35J15', '49Q15', '74K35', '35J25']","['58E05', '35J20', '35Q55', '35A15', '35J35', '35J60', '35B33', '46E35', '35B35', '35K65']",0.6404015779112127,0.33905179677700553
12346,5058541,"['20E18', '20F24', '20E45', '20E26']","['20E18', '20F24', '20E45', '20E26']","['20-02', '20E99', '20E15', '20E25', '20F12', '20F45', '20F24', '20F50', '20E34', '20E07']",0.8154648767857288,0.1781035935540111
12347,5058557,"['65N30', '35Q30']","['35Q30', '65N30', '76D07', '65N15', '76D05', '35J25', '76M10', '65N50', '65N12', '65F10']","['65N15', '65N30', '35J25', '35Q30', '76M10', '76D07', '65N50', '76D05', '76M25', '74-02']",,
12348,5058596,"['35J60', '35B05', '47J30']","['35J60', '35J20', '35B05', '47J30', '35J65', '58E05', '34B20', '34B24', '34L40', '47E05']","['58E05', '35J20', '35J60', '35B35', '35J15', '35A15', '35A05', '35B33', '46E35', '35B99']",0.6309297535714575,0.0
12349,5058598,"['35B10', '35B15', '35L70', '35L20', '37K55']","['35B10', '35L70', '35B15', '35L20', '37K55', '37K50', '35Q55']","['37K50', '35B10', '37K55', '58E07', '35B20', '35L70', '37J45', '37J40', '70H08', '70F07']",0.7103099178571526,0.1289509357448472
12350,5058599,"['35J60', '58E05']","['35J60', '58E05', '35J25', '47J30', '35J05', '65N30', '65F10', '65N15']","['35J60', '35J25', '47J30', '35P20', '58E05', '35B99', '35J20', '35A30', '35J66', '35J61']",,
12351,5058698,"['37C29', '37J45', '37C50', '37E99', '70K44']","['37D45', '37E30', '37B99', '37E99', '37G99', '37J45', '37C29', '37C50', '37B35', '37A99']","['37C29', '37C50', '65H10', '37-XX', '57N05', '57R50', '54H20', '37D99', '37B99', '37E15']",0.40672871352262496,0.3333333333333333
12352,5058699,"['35J60', '35J70', '35B05']","['35J60', '35Q55', '35B40', '35J70', '35B05', '35B35', '82B20', '81Q05', '81Q10', '47J10']","['70F15', '70Sxx', '85A05', '35A08', '35J60', '35J20', '34B15', '35J65', '35L60', '35B05']",0.5,0.0
12353,5058700,"['34D10', '37J40', '70F10']","['34D10', '37J40', '70F10', '34C11', '34C15', '37E40', '34C25', '39A11']","['34C15', '34C05', '34C27', '34C11', '34C10', '34D35', '34C25', '37C75', '37C05', '70H25']",1.0,0.0
12354,5058714,"['35K55', '35K20', '35J20', '35R10', '35B40']","['35K55', '35K20', '35J20', '35R10', '35B40', '46E35', '30F45', '49Q05', '47B44', '30C62']","['35G10', '35K25', '35-02', '35B40', '47H20', '47-02', '47D06', '35L20', '35K20', '35K60']",0.7103099178571526,0.10515495892857625
12355,5058721,"['20F16', '20F05', '20F14']","['20F14', '20F19', '20F05', '20F16', '20E07', '20E25', '20F22', '20E36', '20F28', '20F50']","['20F99', '20F05', '20F12', '20F16', '20F18', '20E10', '20F45', '20F19', '20E26', '20E25']",0.6309297535714575,1.0
12356,5058726,"['20K30', '20K20', '16S50']","['20K30', '20K20', '16S50', '20K15', '20K40', '03E55', '13B10', '03E05']","['20K30', '20K40', '18A40', '16S50', '20K15', '16W20', '20K20', '03E55', '13B10', '03E05']",1.0,0.3562071871080222
12357,5058729,"['35R45', '26D15', '46E35']","['35R45', '26D15', '46E35']","['46E35', '46-02', '35-02', '35Q30', '76D05', '35B40', '35D05']",1.0,0.0
12358,5058730,"['20C05', '17B01', '20C20']","['17B01', '20C05', '20C20', '20C07', '20G43', '20C30', '05E10']","['17-02', '17B01', '16Rxx', '16P10', '17A70', '17B05', '17B30', '17B35', '20C30', '22-01']",0.0,1.0
12359,5058731,"['20E15', '20E07', '20F14', '20F50']","['20F05', '20E07', '20E15', '20F50', '20F24', '20E06', '20F19', '20E45', '20F16', '20F14']","['20F19', '20F50', '20E07', '20E15', '20F22', '20F16', '20F18', '20F14', '20E99', '20E25']",0.5,0.4821315434523954
12360,5058955,"['20D45', '20F28', '20D15', '20E22']","['20F28', '20E08', '20D45', '16W20', '20E36', '20F65', '57M07', '20D15', '20E22', '20C15']","['20D45', '20D20', '20F28', '20E22', '20D10', '20D30', '20D15']",0.16666666666666666,0.31546487678572877
12361,5058956,"['20E10', '20E07', '20D60', '20E26']","['20D10', '20D60', '20D20', '20C05', '20C15', '20D40', '20C20', '20D25', '20D30', '20D15']","['20E22', '00A05', '20-01', '15-01', '16-01', '12-01', '13-01', '20E10', '20E05', '20E07']",0.5,0.0
12362,5058957,"['20C15', '20D60']","['20D10', '20D60', '20D20', '20C05', '20C15', '20D40', '20C20', '20D25', '20D30', '20D15']","['20C15', '20D60', '20D10', '20-02', '20Cxx', '20-01', '20D99']",,
12363,5058958,"['20E15', '20E34', '20D35']","['20E15', '20E34', '20D35', '20D10', '20D60', '20D20', '20C05', '20C15', '20D40', '20C20']","['20D35', '20D40', '20D15', '20D45', '20-02', '20E15', '20F19', '20F22', '20-01', '20Exx']",1.0,0.0
12364,5791088,"['53C22', '53B20']","['53C22', '53B20', '53C20', '53C21', '53C12', '53C30', '53C44', '53C05']","['53B20', '53B35', '53-02', '37D40', '37K05', '53C22', '53D25', '37J05', '58J70', '70H06']",,
12365,5791151,"['37G15', '34C25', '37G40']","['37G15', '34C25', '37G40', '34C29']","['37G15', '37G40', '34C25', '37C25', '37G05', '37C80', '58K50', '58K35', '37J20', '37J40']",1.0,0.6309297535714575
12366,5791152,"['37G40', '35K57']","['35K57', '35K55', '35B40', '35Q92', '35K60', '35B35', '35Q35', '35B32', '35K50', '37L10']","['35B25', '35K57', '35B40', '35B35', '35B32', '34C37', '37D45', '37N25', '92B20', '92Cxx']",,
12367,5791153,"['37N25', '35K57', '92D10', '92C42', '35B32']","['37N25', '35K57', '92D10', '92C42', '35B32', '35B35', '92D25']","['92B05', '92-02', '35B25', '35B32', '35K57', '92C20', '92C30', '35Q92', '92C05', '34B15']",0.7103099178571526,0.14355885269113103
12368,5791178,"['54C10', '54D50', '54E18', '54E35']","['54D55', '54H11', '54A20', '01A60', '22A05', '54E20', '54E35', '54D20', '46-03', '54E45']","['54A25', '54A35', '54D80', '54G12', '54-01', '54E18', '54D55', '54E20', '54C10', '54D20']",0.0,0.19342640361727081
12369,5791180,['54C35'],"['54C35', '54A10', '06B35', '54A25', '06B30', '26A15', '54F05', '54A35', '54C40', '54H11']","['54B20', '06B30', '54A20', '06B35', '54A10', '54C35', '54C30', '46E10', '54H11', '54C40']",,
12370,5791182,['54C55'],"['54C55', '54F45', '55M10', '54B35', '54C20', '54A05', '54D35', '55M15', '54C56', '55U35']","['54F45', '55M10', '54C55', '54C20', '54-01', '55-01']",,
12371,5791184,"['55R50', '55N15']","['55R50', '55N15', '14H45', '14N05', '14H60', '14J60', '14H50', '53B25']","['55R35', '55N20', '57T10', '22E10', '55N05', '14F05', '14M10', '14N10', '14C15', '55R25']",,
12372,5795129,"['35Q20', '35Q82', '82C40']","['35Q20', '35Q82', '82C40', '76P05', '82D05']","['76P05', '76X05', '82B40', '45K05', '35Q20', '47G10', '82C40', '82D05', '76T25', '45G10']",1.0,0.0
12373,5795130,"['60J80', '82C31']","['60J80', '82C31']","['60-02', '60J80', '82C80', '35K57', '82C31', '60H15', '35K60', '82C22', '82C41', '60G50']",,
12374,5795153,"['82C31', '82C05']","['47D06', '82C31', '82C05', '81Q05', '81Q10', '81S25', '47D08', '92Cxx', '92C50', '92D25']","['60G35', '82-02', '60J65', '60J70', '60J75', '60H10', '80A30', '60-02', '60-01', '00A69']",,
12375,5795201,"['90C15', '90C27']","['90C15', '90C25', '65K05', '62L20', '65C05', '90C29', '28B20', '90C40', '60H10', '90C90']","['68T20', '90C15', '68W40', '90C27', '90B06', '90B15', '90C59', '68T05', '68-01', '90-01']",,
12376,5795214,['90C48'],"['90C48', '47A55', '15A09', '15A18', '34C05', '47A10', '37J40', '34E10']","['90C05', '90C60', '90C51', '90C25', '90C31']",,
12377,5795233,"['46L70', '17C65']","['46L70', '17C65']","['46L05', '46B10', '46K05', '46E15', '46B99', '46A40', '46H70', '47L50', '17C65', '46H15']",,
12378,5795234,"['35L70', '35L15']","['35L70', '35L15', '35L20', '35B40', '35J25', '35L55', '74H45', '35L75', '35L80', '35J60']","['35L70', '45K05', '74K05', '35L20', '35L80', '35L15', '35A05', '35D10', '35R15', '35L60']",,
12379,5795235,"['46G20', '46B15', '32E30', '32E40']","['32A10', '46G20', '32A40', '32A25', '32E30', '30E25', '46E50', '46G25', '32A30', '32A07']","['46E10', '46G20', '32A30', '46M05', '41A65', '41A10', '46E50', '46H99', '46E25', '47B33']",0.21533827903669653,0.0
12380,5795249,"['30G35', '30E20', '31B10']","['30G35', '30E20', '31B10', '60F05', '62E20', '45E10', '30E25']","['30G35', '47G10', '35J55', '45E05', '35-01', '35-02', '35A20', '35F10', '35F15', '35Q15']",1.0,0.0
12381,5795251,"['46B70', '46M35', '47A10', '47B47']","['53C55', '46B70', '46M35', '47A10', '47B47', '58B34', '46L87', '16S38', '16T20', '53C15']","['46B70', '47A10', '47A53', '46E30', '42B20', '46M35', '46E35', '47B07', '46H35', '46A03']",0.5654648767857288,0.6934264036172708
12382,5795252,"['34B20', '34B24']","['34B24', '47E05', '34L40', '34A55', '34L20', '34L05', '34L10', '34B20', '34L15', '34L99']","['47B50', '33C45', '46C20', '47B25', '81Q10', '47A48', '47B32', '30D30', '47A68', '47E05']",,
12383,5796340,"['65L06', '65P10', '37C10', '34A34']","['65L06', '34A34', '65L05', '65P10', '37M15', '65L20', '65L70', '70H05', '37C10', '70F05']","['65P10', '65L05', '37M15', '37J35', '16W30', '65L06', '81T15', '81R60', '05C05', '34A45']",0.4077324383928644,0.0
12384,5796342,"['53C12', '57R30', '57R32']","['53C12', '57R30', '57R32', '57R20', '14F40', '19D55', '14C30']","['57R30', '53C12', '53C42', '20F05', '20F34', '20E07', '20E25', '20F18', '58H05', '57-02']",1.0,0.0
12385,5795512,"['17A32', '17B30']","['17B70', '17A70', '17B10', '17B56', '17B30', '17B20', '17B37', '17B35', '17B55', '17B65']","['17B30', '17B05', '17B56', '17A32', '17B35', '17B55', '17B68', '17D10', '17A70', '17A30']",,
12386,5795514,"['34C25', '37J45', '58E30']","['58E05', '34C25', '35J20', '37J99', '35J60', '35A15', '58E30', '47J30', '57R70', '34C05']","['70G10', '70-02', '58-02', '70Hxx', '37-02', '37B30', '37J10', '37J45', '58E05', '53D12']",0.0,0.3333333333333333
12387,5795516,"['35B10', '35B65', '35Q35', '76D03']","['35B10', '35Q35', '35B65', '76D03', '34G20', '35K55', '35Q30', '47J05']","['35Q30', '35A01', '35A02', '76D05', '76R05', '80A20', '46E35', '45E10', '76D03', '34G20']",0.8154648767857288,0.0
12388,5795519,"['53C60', '53B40', '58E20']","['53C60', '53B40', '58B20', '53C22', '58E10', '53C40', '53C43', '58E20', '58E05', '51B20']","['58E20', '53B40', '76J20', '76L05', '53C60', '53C43', '37C75', '53-01', '58B20', '53-02']",1.0,1.0
12389,5795520,"['32A10', '32A30', '30C80', '30H05', '32A05']","['32A10', '30C80', '32A05', '32A30', '30H05', '30A10', '31C05', '35J25']","['30C45', '30C80', '30A10', '47B32', '46E22', '30C55', '30H05', '32A05', '32A35', '46E15']",0.643558852691131,0.4520690623693407
12390,5795521,"['34K20', '34K45']","['34K45', '34K20', '34K10', '34K25', '65L10', '34K28', '34K38', '34K30']","['34-02', '34A37', '34A40', '34A12', '34A45', '34B05', '34C05', '34D05', '34D20', '34E20']",,
12391,5795522,"['37D99', '37C30', '37E99']","['37D99', '37C30', '37E99', '37C40', '37D25', '37D20', '37D30', '37A05', '37L40', '37D35']","['37C40', '37D45', '37C70', '37C30', '37A25', '37E10', '37D20', '46F05', '47B38', '37A30']",1.0,0.5
12392,5795523,"['60F10', '62F12']","['62G07', '62G20', '60F10', '62F12', '60G10', '60F05', '62G10', '62M09', '52C10', '60F17']","['62-02', '62-XX', '62H10', '62E20', '62H05', '62G05', '62H12', '62H15', '62G20', '62G07']",,
12393,5795525,"['35K57', '37B25', '92D25', '35K51', '35B40']","['35K57', '92D25', '37B25', '35K51', '35B40', '92D40', '35Q92', '82C35']","['92D25', '35Q92', '35J60', '35K57', '35J57', '35B20', '35B35', '35K50', '92D40', '34C05']",0.7103099178571526,0.0
12394,5795528,"['37J30', '34M15', '37N05']","['37J99', '70H05', '37J30', '34M15', '37N05', '37J40', '34A25', '37C80', '37J35', '37K10']","['70-02', '70Fxx', '37Cxx', '70Hxx', '35L05', '70Gxx', '33-00', '00A20', '00A22', '65A05']",0.5,0.0
12395,5795529,"['32S65', '57R30', '32G99']","['32S65', '57R30', '32G99', '34M35', '19E20', '57R25', '57R20', '37F75', '34M15', '53C12']","['37C75', '34D30', '58A10', '57R30', '32S65', '14-02', '14C30', '14H55', '32J25']",1.0,0.5
12396,5795531,"['35F05', '35C05']","['49L25', '70H20', '49L20', '65M06', '35F20', '35F21', '35L60', '93C15', '49L99', '91A23']","['35B40', '35J10', '35P99', '35Q99', '34G20', '34L40', '35R45', '47Hxx', '47-01', '65J15']",,
12397,5795537,"['37J99', '76B47', '70F99', '70H05', '70F05']","['76B47', '37N10', '37J99', '70F99', '70H05', '70F05', '86A10', '35Q99', '82D15', '82B30']","['76B47', '37J35', '37N10', '70F10', '30-01', '31-01', '00A05', '76-02']",0.3102255193577977,0.0
12398,5796384,"['81P10', '06C15', '28C20', '46C07', '46C15']","['81P10', '06C15', '28C20', '46C07', '46C15']","['81P10', '81P15', '81S25', '81P05', '60J65', '46N50', '60A10', '81Q05']",0.7103099178571526,0.0
12399,5796408,"['37N05', '37N20', '70A05', '70H05', '81P10']","['20P05', '03B48', '60A05', '20F05', '05C80', '01A55', '60-03', '01A70', '01A60', '60C05']","['81-01', '46N50', '47N50', '22E70', '82-01', '46N99', '46A40', '46-02', '81P10', '46L51']",0.0,0.0
12400,5796442,"['81P10', '06D35', '03G20']","['81P10', '03G12', '08B10', '06C15', '06D35', '03G20', '20K25', '20K20', '20K27', '03B25']","['08-02', '06Exx', '08Bxx', '08A05', '08A35', '08B05', '08B10', '08B20', '08B25', '08C10']",0.43067655807339306,0.0
12401,5796446,['03B48'],"['03B48', '91A44', '91A10', '62C10', '03B42', '91A26', '03B45']","['46-01', '28-01', '46N10', '91B02', '91F20', '03-02', '03B45', '68Q15', '03B25', '03B70']",,
12402,5796449,"['03B45', '03B42', '68T27', '68T42', '91A80']","['03B45', '03B42', '68T27', '68T42', '91A80', '68T99', '68T15']","['68Q60', '03B44', '03-02', '03B45', '68Q15', '03B25', '03B70', '68-02', '03Bxx', '03B42']",0.7103099178571526,0.0
12403,5796457,"['90C09', '90C26']","['94A60', '11T71', '68P25', '11Y16', '14G50', '14H52', '11K45', '68Q25', '94A62', '94A55']","['94A60', '06E30', '90C20', '90C09', '90C90', '90C26', '94-00', '68-02', '90C30', '65K05']",,
12404,5796458,"['90C20', '90C25', '90C55']","['90C20', '90C25', '90C55']","['91B62', '93A13', '91A23', '91A40', '91A05', '90C11', '65K05', '90C30', '90C25', '91A80']",1.0,0.31546487678572877
12405,5796459,"['49J53', '49J45', '26E25', '90C29', '90C48']","['54C60', '47H04', '49J53', '54H25', '47H10', '54C65', '90C29', '90C48', '49J40', '90C33']","['49-00', '90-00', '49J40', '90C27', '91A40', '90C31', '47J20', '49J45', '91Axx', '91-02']",0.11873572903600739,0.1111111111111111
